Time_EPOCH;Latitude;Longitude;Altitude;WindU;WindV;Temperature_C; RH_percent; CH4_ppm;CO2_ppm;H2O_percent;C2H6_ppb;Heading_deg;GrdSpeed_mps;AGL_m;BLIndex_m
1570446300;44.6615;27.1824;433.3;-3.4;-6.3;6.5;82.21;1.9787;411.8098;0.76;-0.13;198.9;86.1;433.3;0.06
1570446301;44.6608;27.182;425.3;-3.8;-6.2;6.66;82.17;1.9785;411.8098;0.76;-0.28;198.3;86.2;425.3;0.0482
1570446302;44.66;27.1817;417.2;-3.7;-6.4;6.67;81.42;1.9784;411.7092;0.76;-0.36;198.1;86.4;417.2;0.043
1570446303;44.6593;27.1813;409.4;-3.5;-6.2;6.7;81.01;1.9779;411.7092;0.76;-0.63;197.7;86.4;409.4;0.0385
1570446304;44.6586;27.181;401.8;-3.2;-5.8;6.7;80.44;1.9776;411.6449;0.76;-0.62;197.4;86.4;401.8;0.034
1570446305;44.6578;27.1806;395.7;-3.8;-6;6.89;79.97;1.9776;411.6449;0.76;-0.75;196.6;86.4;395.7;0.0335
1570446306;44.6571;27.1803;390.3;-4.1;-5.5;6.97;79.48;1.9777;411.6723;0.76;-0.35;196.1;86.1;390.3;0.0376
1570446307;44.6564;27.18;384.4;-3.4;-5.8;6.96;78.97;1.9784;411.6723;0.76;-1.14;196.6;85.9;384.4;0.0414
1570446308;44.6556;27.1796;377.5;-3.8;-5.9;7.02;78.62;1.9788;411.7555;0.76;-1.21;196.4;85.7;377.5;0.0454
1570446309;44.6549;27.1793;370.8;-3.8;-5.5;7.19;78.21;1.9787;411.7555;0.76;-0.76;196.1;85.5;370.8;0.0495
1570446310;44.6542;27.179;364.1;-3.8;-5.8;7.19;78.13;1.9787;411.7252;0.76;-0.59;196.1;85.2;364.1;0.0528
1570446311;44.6534;27.1787;358.4;-4.3;-5.5;7.13;77.85;1.9779;411.7252;0.76;-1.25;194.9;85.1;358.4;0.0559
1570446312;44.6527;27.1784;354.3;-3.9;-5.7;7.27;77.81;1.9773;411.7024;0.76;-1.21;194.7;84.8;354.3;0.0589
1570446313;44.652;27.1781;350.1;-3.6;-6.1;7.36;77.57;1.9786;411.7024;0.76;-0.64;194.5;84.5;350.1;0.0602
1570446314;44.6512;27.1778;346;-4.1;-6.6;7.43;77.46;1.9789;411.7812;0.77;-0.97;194;84.2;346;0.0617
1570446315;44.6505;27.1775;341.9;-3.5;-6.5;7.46;77.3;1.978;411.7812;0.77;-1.08;194;84;341.9;0.0617
1570446316;44.6498;27.1772;337.6;-3.4;-6.8;7.46;77.01;1.9777;411.7533;0.77;-0.83;194.1;83.8;337.6;0.0611
1570446317;44.6491;27.177;333.5;-4;-6;7.54;76.93;1.9779;411.7533;0.77;-0.81;193.4;83.6;333.5;0.0603
1570446318;44.6483;27.1767;329;-4.1;-5.4;7.55;76.75;1.9782;411.7533;0.77;-1.01;193.2;83.3;329;0.0586
1570446319;44.6476;27.1764;325.2;-4.3;-5.2;7.64;76.63;1.9783;411.7606;0.77;-1.24;192.9;82.9;325.2;0.0571
1570446320;44.6469;27.1761;322;-3.8;-5.5;7.71;76.3;1.9786;411.8316;0.77;-0.92;193.3;82.5;322;0.0536
1570446321;44.6462;27.1759;319.6;-4.2;-5.7;7.79;76.28;1.9783;411.8316;0.77;-1.21;192.8;82;319.6;0.0521
1570446322;44.6455;27.1756;317;-4;-5.9;7.76;76.2;1.9782;411.8507;0.77;-1.49;193;81.6;317;0.0495
1570446323;44.6447;27.1753;313.7;-4.4;-5.5;7.74;76.1;1.9781;411.856;0.77;-1.6;192.6;81.3;313.7;0.046
1570446324;44.644;27.1751;310.1;-3.9;-5.5;7.91;76.12;1.978;411.8911;0.77;-1.27;193.2;81.1;310.1;0.0423
1570446325;44.6434;27.1748;306;-3.7;-5.7;7.85;75.94;1.9771;411.9066;0.77;-1.12;193.5;80.9;306;0.0406
1570446326;44.6427;27.1746;301.8;-3.9;-5.7;7.94;76.01;1.977;411.9111;0.77;-1.16;193.4;80.9;301.8;0.0382
1570446327;44.6419;27.1743;297;-3.7;-6.2;7.92;75.88;1.9774;411.9122;0.78;-0.9;193.5;80.7;297;0.0355
1570446328;44.6412;27.174;292.3;-4;-6.4;8.08;75.92;1.9779;411.8712;0.78;-1.15;193.1;80.6;292.3;0.0345
1570446329;44.6405;27.1738;288.4;-4;-7;7.97;75.79;1.9775;411.8712;0.78;-1.41;193.1;80.6;288.4;0.0336
1570446330;44.6398;27.1735;286.1;-4.1;-7.2;8.03;75.69;1.9775;411.8294;0.78;-1.16;192.6;80.3;286.1;0.0324
1570446331;44.6391;27.1733;283.1;-3.8;-6.2;8.09;75.65;1.9775;411.8294;0.78;-1.02;192.5;80;283.1;0.0366
1570446332;44.6384;27.173;279.8;-3.5;-6.1;8.12;75.53;1.9776;411.7501;0.78;-1.04;192.5;79.7;279.8;0.0394
1570446333;44.6377;27.1728;276.5;-3.1;-6.2;8.13;75.49;1.9782;411.7501;0.78;-1.65;192.8;79.5;276.5;0.045
1570446334;44.637;27.1725;273.7;-3.6;-6.4;8.15;75.25;1.9783;411.6975;0.78;-1.54;192.4;79.2;273.7;0.0505
1570446335;44.6364;27.1723;271.5;-3.5;-6.8;8.26;75.26;1.9782;411.6975;0.78;-0.63;192.4;79;271.5;0.059
1570446336;44.6357;27.1721;269.4;-3.7;-6.4;8.25;74.99;1.9781;411.9062;0.78;-0.9;192.1;78.8;269.4;0.0705
1570446337;44.635;27.1718;267;-3.8;-5;8.32;74.97;1.9777;411.9102;0.79;-1.42;191.4;78.6;267;0.0806
1570446338;44.6343;27.1716;265.4;-4.4;-6.5;8.32;74.88;1.9773;411.948;0.79;-1.52;191.1;78.3;265.4;0.091
1570446339;44.6336;27.1714;264.3;-4.5;-7;8.36;74.93;1.9774;412.0115;0.79;-1.21;190.9;78;264.3;0.105
1570446340;44.6329;27.1711;263.4;-3.5;-7.6;8.38;74.93;1.9777;412.0055;0.79;-1.18;191.5;77.7;263.4;0.1159
1570446341;44.6322;27.1709;261.7;-3.6;-6.4;8.43;74.83;1.9781;411.9943;0.79;-1.14;190.6;77.4;261.7;0.1255
1570446342;44.6316;27.1707;260.2;-4.2;-6.2;8.49;74.94;1.9783;411.8983;0.79;-0.89;188.6;76.9;260.2;0.1331
1570446343;44.6309;27.1706;258.9;-4;-6.4;8.55;74.72;1.9783;411.8983;0.79;-1.47;187.3;76.5;258.9;0.1398
1570446344;44.6302;27.1704;257.8;-6;-6.2;8.57;74.67;1.9784;411.8416;0.79;-0.37;184;76;257.8;0.1429
1570446345;44.6295;27.1703;256.6;-4.8;-6;8.53;74.5;1.9781;411.8278;0.79;-0.8;183.2;75.3;256.6;0.1428
1570446346;44.6288;27.1702;255.6;-4;-5.2;8.61;74.48;1.978;411.8608;0.79;-1.11;182.5;74.7;255.6;0.14
1570446347;44.6282;27.1701;255.5;-4.6;-4.9;8.59;74.35;1.9782;411.8608;0.79;-1.22;180;74.2;255.5;0.1396
1570446348;44.6275;27.1701;255.7;-4.5;-5.2;8.53;74.32;1.9784;411.8769;0.79;-1.44;178.3;73.7;255.7;0.1347
1570446349;44.6269;27.1701;254.4;-4.2;-5.6;8.59;74.27;1.9767;411.873;0.79;-1.76;176.5;73.4;254.4;0.1282
1570446350;44.6262;27.1701;253.7;-4.5;-6.4;8.59;74.19;1.9767;411.8103;0.8;-0.75;174;73.1;253.7;0.1213
1570446351;44.6255;27.1701;252.4;-4.6;-6.8;8.65;74.18;1.9774;411.8103;0.8;-1.6;171.8;72.7;252.4;0.115
1570446352;44.6249;27.1702;250.4;-3.5;-5.7;8.66;74.08;1.9782;411.8103;0.8;-1.15;170.8;72.5;250.4;0.1088
1570446353;44.6242;27.1703;247.7;-2.5;-5.3;8.71;74.06;1.9782;411.6711;0.8;-1.49;170.1;72.2;247.7;0.1044
1570446354;44.6236;27.1704;244.9;-3.3;-5.9;8.69;73.83;1.9782;411.6223;0.8;-0.51;167.9;71.8;244.9;0.1209
1570446355;44.623;27.1706;242.9;-4.4;-7;8.84;73.3;1.9785;411.6223;0.8;-0.96;164.5;71.4;242.9;0.1288
1570446356;44.6223;27.1707;241.6;-3.8;-7.2;8.72;73.23;1.9786;411.6646;0.8;-1.42;162.9;70.9;241.6;0.1416
1570446357;44.6217;27.171;240.6;-3.6;-6.8;8.72;73.18;1.9785;411.664;0.8;-1.25;161.4;70.4;240.6;0.1646
1570446358;44.6211;27.1712;239.8;-3.8;-7.8;8.79;73.15;1.9784;411.6624;0.8;-0.84;158.8;70;239.8;0.1874
1570446359;44.6205;27.1714;238.9;-4;-7.7;8.69;72.99;1.9778;411.6721;0.8;-1.54;156.7;69.5;238.9;0.2121
1570446360;44.6199;27.1717;237.2;-3.5;-7.5;8.78;73.01;1.9777;411.6879;0.8;-1.3;155.1;69.2;237.2;0.235
1570446361;44.6193;27.172;235;-3.2;-7.1;8.75;72.91;1.9777;411.7108;0.8;-0.69;153.8;69;235;0.2602
1570446362;44.6188;27.1724;232.6;-3.5;-7;8.78;72.82;1.9777;411.7197;0.81;-1.03;152;68.8;232.6;0.282
1570446363;44.6182;27.1727;230.2;-4;-7.1;8.79;72.81;1.9777;411.7498;0.81;-1.53;149.9;68.7;230.2;0.2994
1570446364;44.6176;27.1731;228;-3.6;-7.2;8.74;72.8;1.9772;411.7498;0.81;-1.91;148.5;68.6;228;0.3098
1570446365;44.6171;27.1735;225.8;-3.6;-8.1;8.82;72.76;1.9772;411.759;0.81;-1.51;146.1;68.4;225.8;0.3112
1570446366;44.6166;27.1739;223.6;-3.2;-7.7;8.82;72.77;1.9776;411.759;0.81;-1.08;144.7;68.4;223.6;0.3049
1570446367;44.616;27.1743;221.3;-2.9;-7.6;8.86;72.74;1.9781;411.833;0.81;-1.45;143;68.4;221.3;0.2962
1570446368;44.6155;27.1748;220.3;-2.9;-7.7;8.8;72.71;1.9782;411.833;0.81;-1.96;141.2;68.3;220.3;0.2864
1570446369;44.615;27.1752;220.1;-2.8;-7.5;8.84;72.78;1.9783;411.9363;0.81;-1.68;139.9;68.1;220.1;0.2716
1570446370;44.6145;27.1757;220.5;-2.4;-6.3;8.92;72.71;1.9784;411.9363;0.81;-1.31;139.4;67.9;220.5;0.2638
1570446371;44.614;27.1762;220.9;-2.1;-7.1;8.86;72.72;1.9784;411.9683;0.82;-1.02;138;67.8;220.9;0.2571
1570446372;44.6135;27.1768;220.4;-3.3;-7;8.88;72.73;1.9773;411.9403;0.82;-0.47;136.2;67.7;220.4;0.2523
1570446373;44.613;27.1773;219.3;-2.7;-6.1;8.91;72.76;1.9774;411.8713;0.82;-0.79;136;67.5;219.3;0.2512
1570446374;44.6126;27.1778;219;-3.1;-6.2;8.98;72.77;1.9778;411.7284;0.82;-1.47;134.7;67.4;219;0.2558
1570446375;44.6121;27.1784;218.6;-3.4;-5.9;8.89;72.24;1.9777;411.5615;0.82;-1.03;133.5;67.1;218.6;0.2517
1570446376;44.6117;27.1789;218.2;-2.7;-5.9;9.02;71.93;1.9777;411.4653;0.82;-0.92;132.7;66.8;218.2;0.2666
1570446377;44.6112;27.1795;217.9;-2.9;-6.2;8.95;71.24;1.9777;411.4653;0.82;-0.83;131;66.6;217.9;0.2747
1570446378;44.6108;27.1801;217.9;-2.5;-5.8;9.06;71.07;1.9778;411.4831;0.82;-0.88;129.9;66.3;217.9;0.2742
1570446379;44.6104;27.1807;217.8;-2.4;-6.3;8.98;70.82;1.9775;411.4831;0.82;-0.74;128.7;66.2;217.8;0.2774
1570446380;44.6099;27.1813;217.3;-3.2;-7.1;9;70.68;1.9775;411.5603;0.82;-1.26;126;66;217.3;0.276
1570446381;44.6096;27.1819;216.5;-3;-6.2;9.07;70.71;1.978;411.5603;0.82;-1.24;125.2;65.9;216.5;0.2687
1570446382;44.6092;27.1825;216.3;-2.5;-6.2;9.11;70.59;1.9785;411.6939;0.82;-1.29;124.1;65.8;216.3;0.2563
1570446383;44.6088;27.1832;217.1;-3.1;-7.3;9.11;70.59;1.9803;411.7127;0.82;-1.27;121.6;65.5;217.1;0.2404
1570446384;44.6084;27.1838;218.2;-3.6;-6.3;9.12;70.62;1.9803;411.8056;0.82;-0.67;120.3;65.2;218.2;0.222
1570446385;44.6081;27.1844;219.9;-3.9;-5;9.16;70.68;1.9801;411.8056;0.83;-1.01;120.2;64.9;219.9;0.2038
1570446386;44.6078;27.1851;222.2;-4;-5.5;9.12;70.6;1.9799;411.8382;0.83;-0.32;118.3;64.5;222.2;0.1886
1570446387;44.6075;27.1858;224;-3.2;-6.2;9.17;70.58;1.9789;411.8382;0.83;-0.22;116.9;64.1;224;0.1732
1570446388;44.6071;27.1865;225;-3.1;-7.2;9.19;70.45;1.9784;411.7293;0.83;-0.62;114.3;63.8;225;0.1615
1570446389;44.6068;27.1872;224.9;-2.6;-7.2;9.18;70.34;1.9784;411.7293;0.83;-0.25;112.8;63.5;224.9;0.1457
1570446390;44.6066;27.1879;224.6;-2.4;-6.8;9.23;70.29;1.9781;411.6492;0.83;-0.99;111.6;63.2;224.6;0.1406
1570446391;44.6063;27.1886;225.1;-3;-7;9.15;70.2;1.9779;411.7427;0.83;-0.23;109.4;62.8;225.1;0.1321
1570446392;44.6061;27.1893;226;-3.2;-7.2;9.18;70.17;1.9782;411.7427;0.83;-1.06;107.1;62.3;226;0.1322
1570446393;44.6058;27.19;227;-2.8;-6.6;9.17;70.07;1.9783;411.8195;0.83;-0.83;105.7;62;227;0.1321
1570446394;44.6056;27.1907;227.4;-2.4;-6.6;9.22;70.13;1.9786;411.8322;0.83;-1.41;104;61.7;227.4;0.1316
1570446395;44.6055;27.1914;226.8;-2.6;-6.5;9.17;70.13;1.9786;411.9009;0.83;-0.72;102.3;61.5;226.8;0.1315
1570446396;44.6053;27.1922;225.5;-2.4;-7;9.16;70.11;1.9786;411.9009;0.83;-0.6;99.6;61.3;225.5;0.1326
1570446397;44.6051;27.193;223.9;-2.1;-6.7;9.23;70.2;1.9783;411.9574;0.83;-0.75;98;61.2;223.9;0.134
1570446398;44.605;27.1937;222.1;-2.5;-6.6;9.2;70.13;1.9779;411.9574;0.83;-0.03;96.2;61.2;222.1;0.1349
1570446399;44.6049;27.1945;219.8;-2.7;-6.2;9.22;70.13;1.9785;411.9158;0.84;-0.25;96.2;61.4;219.8;0.1373
1570446400;44.6048;27.1952;217.6;-2.1;-7.6;9.22;70.11;1.9789;411.9182;0.84;-0.45;94.7;61.6;217.6;0.1397
1570446401;44.6047;27.196;216.2;-2.7;-7.3;9.19;70.12;1.9782;411.9223;0.84;-0.39;94.2;61.8;216.2;0.1384
1570446402;44.6046;27.1968;215.2;-2.3;-5.5;9.15;70.09;1.9783;411.9557;0.84;0.02;95.8;61.9;215.2;0.1507
1570446403;44.6045;27.1975;215.1;-2.2;-6.5;9.17;70.13;1.9786;411.9557;0.84;-0.04;94.1;61.9;215.1;0.1622
1570446404;44.6044;27.1983;215.1;-2.5;-6.5;9.16;70.13;1.9789;412.0443;0.84;-0.06;92.2;61.7;215.1;0.1719
1570446405;44.6043;27.1991;214.8;-2;-5.9;9.25;70.13;1.9788;412.0443;0.84;-0.33;90.7;61.5;214.8;0.186
1570446406;44.6043;27.1998;214.6;-1.7;-6.2;9.23;70.19;1.9788;412.0536;0.84;-1.06;88.5;61.3;214.6;0.2056
1570446407;44.6042;27.2006;214;-2.3;-6.7;9.14;70.16;1.9784;412.0536;0.84;-1.33;86.6;61.3;214;0.2254
1570446408;44.6042;27.2014;213.3;-2.3;-6.5;9.22;70.2;1.9783;411.9591;0.84;-1.12;85.1;61.2;213.3;0.245
1570446409;44.6042;27.2021;213;-2;-5.3;9.28;70.17;1.978;411.9096;0.84;-1.15;85.3;61.2;213;0.2615
1570446410;44.6042;27.2029;212.2;-1.8;-6.4;9.32;70.2;1.978;411.8517;0.84;-1.25;84;61.3;212.2;0.2815
1570446411;44.6042;27.2037;211.1;-2.4;-7;9.28;70.18;1.9781;411.8359;0.84;-1.03;82.8;61.2;211.1;0.2961
1570446412;44.6042;27.2045;210.2;-2.8;-5.2;9.22;70.06;1.9782;411.8125;0.84;-1.01;84;61.1;210.2;0.3043
1570446413;44.6042;27.2052;210.1;-2.9;-5.9;9.28;70;1.9783;411.9055;0.84;-1.01;83.3;61;210.1;0.3035
1570446414;44.6043;27.206;210.8;-3.6;-6.6;9.27;69.95;1.9779;411.9055;0.84;-1.18;82;60.7;210.8;0.3013
1570446415;44.6043;27.2068;211.2;-3.4;-5.6;9.24;69.97;1.9777;411.9696;0.85;-1.08;82.8;60.6;211.2;0.2898
1570446416;44.6043;27.2075;212.2;-2.4;-6.6;9.21;69.95;1.978;411.9476;0.85;-0.37;81.4;60.6;212.2;0.2719
1570446417;44.6043;27.2082;213.1;-2.4;-7;9.28;69.99;1.978;411.9393;0.85;-0.58;80.6;60.5;213.1;0.2479
1570446418;44.6044;27.209;213.4;-2.5;-8.4;9.29;70.02;1.9781;411.9393;0.85;-0.84;77.4;60.2;213.4;0.224
1570446419;44.6044;27.2098;213;-2.7;-7;9.32;69.96;1.9781;411.89;0.85;-0.61;75.2;60;213;0.1992
1570446420;44.6045;27.2105;213.4;-2.5;-5.4;9.33;69.87;1.9781;411.8483;0.85;-0.66;72.3;59.5;213.4;0.1732
1570446421;44.6047;27.2112;214.9;-2;-6.3;9.37;69.86;1.9779;411.8483;0.85;-0.44;67.3;59;214.9;0.1488
1570446422;44.6049;27.2119;216.2;-2.5;-6.5;9.33;69.85;1.9777;411.8652;0.85;-0.88;63.1;58.5;216.2;0.1293
1570446423;44.6051;27.2126;217.4;-2.2;-6.5;9.27;69.75;1.978;411.8989;0.85;-1.01;59.3;58.3;217.4;0.1075
1570446424;44.6053;27.2133;216.9;-2.8;-5.7;9.3;69.81;1.978;411.9431;0.85;-0.6;57;58.3;216.9;0.0942
1570446425;44.6056;27.2138;215.1;-2.9;-6;9.27;69.71;1.9782;411.9431;0.85;-0.66;53.5;58.4;215.1;0.0885
1570446426;44.6059;27.2145;213.1;-2.7;-6.5;9.31;69.77;1.9783;411.9036;0.85;-1.17;48.6;58.5;213.1;0.0836
1570446427;44.6062;27.215;211.7;-2.9;-6;9.31;69.63;1.9779;411.837;0.85;-0.89;45;58.6;211.7;0.0798
1570446428;44.6066;27.2155;210.1;-3.1;-5.7;9.36;69.61;1.9777;411.8187;0.85;-0.76;41.9;58.7;210.1;0.0791
1570446429;44.607;27.216;208;-2.7;-6.1;9.33;69.63;1.9776;411.8159;0.85;-0.53;37.9;58.9;208;0.0807
1570446430;44.6074;27.2165;206;-2.6;-6;9.31;69.51;1.9776;411.8007;0.86;0.24;34.6;59.1;206;0.0807
1570446431;44.6079;27.2169;203.6;-2.6;-5.8;9.33;69.44;1.9777;411.8175;0.86;0.11;31.5;59.4;203.6;0.0846
1570446432;44.6084;27.2173;201.3;-2.3;-5.7;9.32;69.45;1.9778;411.8282;0.86;-0.79;28;59.5;201.3;0.0865
1570446433;44.6088;27.2176;199.5;-1.5;-5.8;9.31;69.4;1.9782;411.8357;0.86;-0.01;24.3;59.7;199.5;0.0908
1570446434;44.6093;27.2179;198.1;-1.2;-6;9.29;69.35;1.9771;411.8744;0.86;-0.54;20.9;59.8;198.1;0.0937
1570446435;44.6098;27.2182;197.1;-1.4;-5.5;9.32;69.32;1.9771;411.8988;0.86;-0.22;18.4;59.9;197.1;0.0944
1570446436;44.6103;27.2184;196.1;-1.8;-5;9.3;69.32;1.9775;411.8988;0.86;-0.17;16.2;60.1;196.1;0.0984
1570446437;44.6108;27.2186;196.1;-1.4;-5.7;9.34;69.33;1.9775;411.9371;0.86;-0.18;12.9;60.3;196.1;0.1005
1570446438;44.6114;27.2187;196.6;-1.9;-4.8;9.38;69.25;1.977;411.8456;0.86;-0.43;10.8;60.5;196.6;0.1024
1570446439;44.612;27.2189;196.5;-2.5;-5.8;9.34;69.14;1.9769;411.7873;0.86;-0.57;8.7;60.7;196.5;0.1036
1570446440;44.6125;27.2189;196.9;-2.1;-5.8;9.5;69;1.9768;411.7703;0.86;-0.38;5.4;60.7;196.9;0.1057
1570446441;44.613;27.219;197.7;-2.1;-5.7;9.44;68.72;1.9768;411.6837;0.86;-0.39;362.6;60.7;197.7;0.1068
1570446442;44.6136;27.219;199;-2.2;-5.3;9.42;68.43;1.977;411.6104;0.86;-0.42;360;60.7;199;0.1059
1570446443;44.6141;27.2189;198.7;-2.4;-5.2;9.46;68.28;1.9763;411.6104;0.86;-0.32;357.5;61;198.7;0.1048
1570446444;44.6147;27.2188;197.7;-3.3;-4.7;9.46;68.11;1.976;411.5407;0.86;-0.56;356;61.3;197.7;0.0995
1570446445;44.6152;27.2187;195.7;-2.3;-4.6;9.56;68.01;1.9762;411.4794;0.86;-0.63;353.2;61.6;195.7;0.0959
1570446446;44.6157;27.2186;193.5;-2.4;-4.8;9.54;67.51;1.9764;411.4079;0.86;-0.11;350.6;62.1;193.5;0.0906
1570446447;44.6163;27.2184;191.3;-2.8;-4.5;9.55;67.38;1.9764;411.4079;0.86;-0.41;348.3;62.6;191.3;0.0832
1570446448;44.6169;27.2181;189.4;-2.4;-4.3;9.48;67.1;1.9776;411.4064;0.87;-0.95;345.2;62.9;189.4;0.0747
1570446449;44.6174;27.2179;188.4;-3.3;-4.5;9.55;66.84;1.9762;411.4158;0.87;-0.79;343.8;63.2;188.4;0.0678
1570446450;44.6179;27.2176;188.1;-2.7;-4;9.49;66.7;1.9763;411.4362;0.86;-0.57;341.7;63.4;188.1;0.0608
1570446451;44.6185;27.2173;187.7;-1.8;-4.1;9.58;66.74;1.9776;411.5042;0.86;-0.52;339.8;63.6;187.7;0.0536
1570446452;44.619;27.217;187.4;-2.7;-3.7;9.56;66.67;1.9773;411.5914;0.87;-0.18;340.2;63.8;187.4;0.0455
1570446453;44.6195;27.2167;187.7;-2.7;-4.5;9.56;66.62;1.9771;411.6732;0.87;0.17;340.1;64;187.7;0.0432
1570446454;44.62;27.2163;187.7;-3.5;-5.4;9.61;66.64;1.977;411.6732;0.87;-0.29;341;64.1;187.7;0.0382
1570446455;44.6205;27.216;188;-3.2;-4.8;9.52;66.58;1.977;411.7156;0.87;-0.46;340.5;64.1;188;0.0393
1570446456;44.6211;27.2157;189.2;-3;-4.7;9.63;66.71;1.9769;411.7156;0.87;0.35;339.9;64.1;189.2;0.0448
1570446457;44.6216;27.2154;190.1;-3.5;-4.5;9.5;66.64;1.9768;411.6049;0.87;0.4;340;64.1;190.1;0.0504
1570446458;44.6221;27.215;191.3;-3;-4.2;9.59;66.65;1.9766;411.6049;0.87;0;339.2;64;191.3;0.0582
1570446459;44.6227;27.2147;192.5;-3.3;-4.4;9.54;66.56;1.9766;411.4819;0.87;0.3;339.4;64;192.5;0.067
1570446460;44.6232;27.2143;193.7;-3.7;-3.8;9.59;66.5;1.9769;411.5701;0.87;-0.32;339.5;63.9;193.7;0.0776
1570446461;44.6237;27.214;195.9;-2.6;-4.9;9.68;66.46;1.9772;411.7049;0.87;-0.19;339.1;63.9;195.9;0.0898
1570446462;44.6242;27.2137;198.8;-2.2;-4.9;9.6;66.48;1.978;411.7921;0.87;-0.06;338.6;63.8;198.8;0.101
1570446463;44.6248;27.2133;201.5;-2.8;-4.8;9.7;66.59;1.9779;412.0735;0.87;-0.1;338.9;63.8;201.5;0.1115
1570446464;44.6253;27.213;203.7;-2.3;-4;9.57;66.86;1.9778;412.1568;0.87;-0.18;338.2;63.9;203.7;0.1187
1570446465;44.6258;27.2126;205.3;-2.5;-4.9;9.64;67.1;1.977;412.1568;0.87;0.55;337.9;64.2;205.3;0.1238
1570446466;44.6263;27.2123;205.9;-4.7;-4.2;9.63;67.17;1.9766;412.0678;0.87;0.44;339.9;64.3;205.9;0.1253
1570446467;44.6268;27.2119;206.7;-2.6;-3.6;9.76;67.33;1.9774;412.05;0.87;0.04;338.5;64.4;206.7;0.1254
1570446468;44.6274;27.2116;207.9;-1.6;-2.8;9.6;67.3;1.9776;412.0222;0.87;0.03;337;64.6;207.9;0.1212
1570446469;44.6279;27.2113;208.5;-3.4;-3.6;9.67;67.38;1.9781;412.034;0.87;0.73;338.9;64.8;208.5;0.1197
1570446470;44.6284;27.2109;209.4;-2.2;-3.8;9.62;67.34;1.9771;412.0723;0.87;0.11;338;65;209.4;0.1137
1570446471;44.6289;27.2106;210.4;-3.6;-5.1;9.62;67.41;1.9767;411.9439;0.87;0.81;339.3;65.2;210.4;0.1123
1570446472;44.6295;27.2102;211.3;-3.8;-5.2;9.64;67.45;1.9765;411.9439;0.87;0.78;339.5;65.3;211.3;0.1091
1570446473;44.63;27.2099;212.5;-3.1;-4.8;9.57;67.43;1.9764;411.7795;0.87;1.01;338.5;65.2;212.5;0.1064
1570446474;44.6305;27.2095;213.7;-3.7;-4.6;9.63;67.43;1.9767;411.7795;0.87;0.85;338.5;65.1;213.7;0.1047
1570446475;44.631;27.2092;214.5;-3.5;-4.7;9.55;67.44;1.977;411.8154;0.87;0.49;338.3;65.1;214.5;0.1081
1570446476;44.6316;27.2088;215.1;-3.1;-4.2;9.68;67.49;1.977;411.819;0.87;0.42;337.6;65.1;215.1;0.1106
1570446477;44.6321;27.2084;215.6;-3.2;-4.1;9.56;67.55;1.9775;412.0275;0.87;0.17;337.5;65.2;215.6;0.1225
1570446478;44.6326;27.2081;216.2;-2.7;-4.3;9.66;67.81;1.9778;412.0275;0.87;0.36;336.9;65.2;216.2;0.133
1570446479;44.6332;27.2077;217.2;-3;-5.1;9.65;67.91;1.9779;411.9848;0.87;0.56;337.1;65.2;217.2;0.1477
1570446480;44.6337;27.2073;218.3;-4.2;-5.8;9.75;68.01;1.9779;411.9848;0.87;0.46;339;65;218.3;0.1604
1570446481;44.6342;27.2069;219;-3.3;-5.3;9.62;68.11;1.978;411.9437;0.87;0.38;339.1;64.8;219;0.1721
1570446482;44.6347;27.2066;219.4;-3.2;-4.6;9.62;68.14;1.9764;411.9367;0.87;1.13;339.7;64.6;219.4;0.1884
1570446483;44.6353;27.2063;220.4;-3;-5.3;9.61;68.24;1.9764;411.9004;0.87;1.04;340.7;64.4;220.4;0.2031
1570446484;44.6358;27.206;222.3;-3;-5.9;9.58;68.32;1.9778;411.9004;0.87;0.65;341.3;64;222.3;0.2161
1570446485;44.6363;27.2057;224.5;-3;-6.3;9.62;68.44;1.9772;411.9024;0.87;0.64;342;63.7;224.5;0.234
1570446486;44.6369;27.2054;227.3;-1.5;-5.2;9.54;68.41;1.9766;411.7901;0.87;0.41;340.6;63.4;227.3;0.2501
1570446487;44.6374;27.205;229.5;-2.3;-5.9;9.67;68.61;1.9769;411.7901;0.87;0.39;341.2;63.2;229.5;0.2611
1570446488;44.6379;27.2047;230.3;-3.1;-6;9.49;68.54;1.9771;411.8204;0.87;0.53;342.1;63.1;230.3;0.2748
1570446489;44.6384;27.2044;230.5;-2;-5.7;9.57;68.58;1.9765;411.8359;0.87;0.28;340.9;63;230.5;0.2888
1570446490;44.639;27.2041;231;-2.5;-6.2;9.52;68.6;1.9765;411.9135;0.87;0.08;341.3;62.8;231;0.2953
1570446491;44.6395;27.2038;232.1;-2.9;-5.3;9.55;69.02;1.9773;411.9434;0.87;0.29;341.9;62.6;232.1;0.3031
1570446492;44.64;27.2035;234.2;-2.4;-5.1;9.59;69.3;1.9773;412.0093;0.87;0.49;342.5;62.4;234.2;0.3044
1570446493;44.6405;27.2033;236;-2.2;-5.3;9.49;69.68;1.9774;411.9839;0.87;0.19;343.3;62.2;236;0.3092
1570446494;44.6411;27.203;237.3;-3;-5.7;9.55;69.98;1.9774;411.9783;0.87;-0.06;344.9;62.1;237.3;0.3126
1570446495;44.6416;27.2028;238.2;-2.3;-5.4;9.44;69.96;1.9775;411.9783;0.87;-0.1;345;62;238.2;0.3097
